"","kTotal","kWithin","kOut","kDiff"
"ENSXMAG00000010299",532.723866288898,211.888862879849,320.835003409048,-108.946140529199
"ENSXMAG00000010310",739.588205057911,101.108443979742,638.479761078169,-537.371317098428
"ENSXMAG00000010329",578.805093469184,34.2415783403238,544.563515128861,-510.321936788537
"ENSXMAG00000010386",593.833231309717,431.229198811517,162.6040324982,268.625166313317
"ENSXMAG00000010387",549.466298373993,399.88161691005,149.584681463942,250.296935446108
"ENSXMAG00000010409",787.9774407507,150.544891233527,637.432549517173,-486.887658283646
"ENSXMAG00000010410",534.818635531918,422.518634922638,112.300000609279,310.218634313359
"ENSXMAG00000010433",637.349147843395,109.116181944192,528.232965899203,-419.11678395501
"ENSXMAG00000010459",625.152691315645,374.280729311756,250.871962003889,123.408767307867
"ENSXMAG00000010477",619.567407551593,416.335505248339,203.231902303254,213.103602945085
"ENSXMAG00000010515",519.494549912572,361.73652653338,157.758023379192,203.978503154188
"ENSXMAG00000010519",655.546903724484,361.421787131875,294.125116592609,67.296670539266
"ENSXMAG00000010526",602.979476712169,448.418973930759,154.56050278141,293.858471149349
"ENSXMAG00000010569",530.838676103692,372.874699470141,157.963976633551,214.91072283659
"ENSXMAG00000010594",720.600783571188,553.426528948639,167.174254622549,386.252274326091
"ENSXMAG00000010597",822.190508954204,524.292395884161,297.898113070043,226.394282814118
"ENSXMAG00000010598",666.08921664119,470.124683643083,195.964532998106,274.160150644977
"ENSXMAG00000010616",671.556629798157,184.305473229789,487.251156568368,-302.945683338579
"ENSXMAG00000010647",547.43773136755,382.281676323429,165.156055044121,217.125621279309
"ENSXMAG00000010716",789.450042468831,508.152179178525,281.297863290306,226.854315888219
"ENSXMAG00000010796",721.496857496101,496.792164971714,224.704692524388,272.087472447326
"ENSXMAG00000010809",840.254468174962,607.660049379393,232.59441879557,375.065630583823
"ENSXMAG00000010811",832.425914010056,605.22256113363,227.203352876426,378.019208257203
"ENSXMAG00000010820",697.326866844872,508.956744261927,188.370122582945,320.586621678982
"ENSXMAG00000010845",825.635853260846,524.283824701657,301.352028559189,222.931796142469
"ENSXMAG00000010884",786.266388954681,530.960338213891,255.30605074079,275.654287473101
"ENSXMAG00000010939",650.313996418658,433.821734333023,216.492262085636,217.329472247387
"ENSXMAG00000010971",621.806242037683,452.709945353933,169.09629668375,283.613648670183
"ENSXMAG00000010977",670.029255735059,521.061248700559,148.968007034501,372.093241666058
"ENSXMAG00000011006",773.21041726706,558.440903818144,214.769513448916,343.671390369229
"ENSXMAG00000011023",527.69809939384,350.326248260573,177.371851133268,172.954397127305
"ENSXMAG00000011027",781.949707312799,147.327379288675,634.622328024124,-487.29494873545
"ENSXMAG00000011038",686.260525699425,146.180881611706,540.079644087719,-393.898762476013
"ENSXMAG00000011084",664.224861469685,486.540056170978,177.684805298707,308.855250872271
"ENSXMAG00000011093",676.93097980594,463.690712424949,213.240267380991,250.450445043958
"ENSXMAG00000011155",709.526538104428,437.558676414582,271.967861689846,165.590814724736
"ENSXMAG00000011242",536.571279524407,190.87810785567,345.693171668737,-154.815063813067
"ENSXMAG00000011268",686.958547965012,473.285126758311,213.673421206701,259.611705551609
"ENSXMAG00000011300",596.488887746815,392.954868218802,203.534019528013,189.420848690789
"ENSXMAG00000011355",718.738492818347,566.072221028367,152.66627178998,413.405949238387
"ENSXMAG00000011356",538.76711742059,131.143239923521,407.623877497069,-276.480637573548
"ENSXMAG00000011361",552.454672653945,359.135875805204,193.318796848741,165.817078956463
"ENSXMAG00000011378",865.023049086421,587.368425898426,277.654623187995,309.713802710431
"ENSXMAG00000011423",554.570507103961,413.876542463894,140.693964640067,273.182577823828
"ENSXMAG00000011512",645.116207065622,376.785262876153,268.33094418947,108.454318686683
"ENSXMAG00000011516",786.970589852314,128.450968390106,658.519621462208,-530.068653072102
"ENSXMAG00000011543",566.755110406947,468.609120074602,98.1459903323453,370.463129742257
"ENSXMAG00000011571",788.752332602156,554.348687904693,234.403644697463,319.945043207229
"ENSXMAG00000011641",623.83198179819,428.422389323946,195.409592474244,233.012796849702
"ENSXMAG00000011738",552.331651663156,126.71826424465,425.613387418506,-298.895123173856
"ENSXMAG00000011801",653.622592474457,510.7718926757,142.850699798757,367.921192876942
"ENSXMAG00000011805",649.021929813689,118.35784322074,530.664086592949,-412.306243372209
"ENSXMAG00000011814",702.091395671207,462.79216016192,239.299235509287,223.492924652633
"ENSXMAG00000011826",525.441906106859,380.018152612441,145.423753494418,234.594399118022
"ENSXMAG00000011844",658.700054542546,163.910412722439,494.789641820108,-330.879229097669
"ENSXMAG00000011850",596.719795606212,392.72537290353,203.994422702682,188.730950200849
"ENSXMAG00000011865",581.932094506622,461.204398888626,120.727695617996,340.47670327063
"ENSXMAG00000011868",627.971334694204,445.198857134716,182.772477559488,262.426379575227
"ENSXMAG00000011943",589.30188448995,109.747839100703,479.554045389246,-369.806206288543
"ENSXMAG00000011984",695.282765882963,403.055376328753,292.22738955421,110.827986774543
"ENSXMAG00000011987",608.634234824469,404.502156503451,204.132078321017,200.370078182434
"ENSXMAG00000012019",711.40116779921,533.397492707858,178.003675091352,355.393817616506
"ENSXMAG00000012032",556.793494371183,136.806023163153,419.98747120803,-283.181448044878
"ENSXMAG00000012041",763.891483895396,596.165685163821,167.725798731575,428.439886432245
"ENSXMAG00000012044",558.087441642917,245.329207448443,312.758234194474,-67.429026746031
"ENSXMAG00000012102",733.392065485433,509.186810289996,224.205255195437,284.981555094558
"ENSXMAG00000012105",758.671699953567,554.055852235459,204.615847718109,349.44000451735
"ENSXMAG00000012143",519.43574316719,399.112952042064,120.322791125125,278.790160916939
"ENSXMAG00000012159",725.989844582425,471.444722050606,254.545122531819,216.899599518787
"ENSXMAG00000012163",647.446409462095,517.318995950978,130.127413511117,387.191582439861
"ENSXMAG00000012175",809.554328941829,166.598575842147,642.955753099683,-476.357177257536
"ENSXMAG00000012218",625.704393054294,83.4681125763399,542.236280477954,-458.768167901614
"ENSXMAG00000012219",527.139428280481,123.38023843498,403.759189845501,-280.37895141052
"ENSXMAG00000012232",533.665314968525,107.599637891091,426.065677077434,-318.466039186343
"ENSXMAG00000012258",732.14623085418,526.805907675849,205.340323178331,321.465584497518
"ENSXMAG00000012281",730.423651243874,147.522331143191,582.901320100683,-435.378988957492
"ENSXMAG00000012347",557.652296196802,201.499460802406,356.152835394395,-154.653374591989
"ENSXMAG00000012360",795.33783928079,520.33651640805,275.00132287274,245.335193535311
"ENSXMAG00000012396",728.598701224223,115.197737591695,613.400963632529,-498.203226040834
"ENSXMAG00000012398",641.168448600045,507.094584819021,134.073863781024,373.020721037997
"ENSXMAG00000012419",650.81319187148,136.454295718042,514.358896153438,-377.904600435396
"ENSXMAG00000012519",677.983743442695,110.238795531488,567.744947911206,-457.506152379718
"ENSXMAG00000012554",680.717735615255,484.547125234125,196.17061038113,288.376514852995
"ENSXMAG00000012588",611.463767382201,388.996519563671,222.46724781853,166.52927174514
"ENSXMAG00000012611",540.618494800936,420.553343468121,120.065151332815,300.488192135306
"ENSXMAG00000012618",671.777793388931,505.422968641554,166.354824747377,339.068143894178
"ENSXMAG00000012664",610.08531606053,347.12363512707,262.96168093346,84.1619541936102
"ENSXMAG00000012688",744.257450364737,469.555536934491,274.701913430246,194.853623504246
"ENSXMAG00000012739",604.67379254787,431.35085273729,173.32293981058,258.02791292671
"ENSXMAG00000012751",706.230923936832,452.207959711508,254.022964225324,198.184995486184
"ENSXMAG00000012764",645.246087281112,430.616539926864,214.629547354248,215.986992572616
"ENSXMAG00000012781",650.315061482015,384.364668243288,265.950393238727,118.414275004561
"ENSXMAG00000012793",518.399934438563,381.773854385504,136.62608005306,245.147774332444
"ENSXMAG00000012867",593.319272420857,408.409019293463,184.910253127395,223.498766166068
"ENSXMAG00000012882",652.156085978049,407.997495772626,244.158590205423,163.838905567203
"ENSXMAG00000012939",770.574442091568,531.08028628849,239.494155803078,291.586130485412
"ENSXMAG00000013002",621.827900404028,474.062069657586,147.765830746441,326.296238911145
"ENSXMAG00000013013",650.875066618207,102.23698129932,548.638085318887,-446.401104019567
"ENSXMAG00000013029",561.364303511035,377.322300881366,184.042002629669,193.280298251697
"ENSXMAG00000013089",757.514450826173,556.297917506529,201.216533319644,355.081384186885
"ENSXMAG00000013124",793.787815942175,566.205502204649,227.582313737526,338.623188467123
"ENSXMAG00000013130",614.130901089718,477.689740304013,136.441160785705,341.248579518308
"ENSXMAG00000013165",518.934187042643,387.86597661014,131.068210432503,256.797766177637
"ENSXMAG00000013192",779.428624747358,585.417013394014,194.011611353344,391.40540204067
"ENSXMAG00000013216",716.670497853662,475.671060767688,240.999437085974,234.671623681714
"ENSXMAG00000013271",723.201877871418,487.324210951629,235.877666919789,251.44654403184
"ENSXMAG00000013300",641.002779622086,127.673029821405,513.329749800682,-385.656719979277
"ENSXMAG00000013303",724.454114586167,443.423473747531,281.030640838636,162.392832908895
"ENSXMAG00000013304",538.131524301751,377.105924374981,161.025599926769,216.080324448212
"ENSXMAG00000013314",646.523411054618,89.2712566261382,557.25215442848,-467.980897802342
"ENSXMAG00000013332",564.855179796607,201.895302983362,362.959876813245,-161.064573829883
"ENSXMAG00000013372",631.1016550839,465.985921249107,165.115733834794,300.870187414313
"ENSXMAG00000013420",719.352884440324,561.394290571646,157.958593868679,403.435696702967
"ENSXMAG00000013430",708.598449864181,497.928822655015,210.669627209166,287.25919544585
"ENSXMAG00000013435",570.286040195402,212.025088951664,358.260951243738,-146.235862292074
"ENSXMAG00000013449",717.244878398715,109.836901930455,607.40797646826,-497.571074537804
"ENSXMAG00000013463",637.096161156016,487.375513848923,149.720647307093,337.65486654183
"ENSXMAG00000013482",591.476199497216,391.820175588565,199.656023908651,192.164151679913
"ENSXMAG00000013512",812.307049611987,583.724544261947,228.58250535004,355.142038911907
"ENSXMAG00000013554",636.043986273942,458.840095118285,177.203891155657,281.636203962629
"ENSXMAG00000013631",733.463689446417,448.530043888315,284.933645558102,163.596398330213
"ENSXMAG00000013646",796.15727597684,519.264850104713,276.892425872126,242.372424232587
"ENSXMAG00000013681",605.625565738588,449.93261677129,155.692948967298,294.239667803992
"ENSXMAG00000013690",594.096913906427,425.20856317347,168.888350732956,256.320212440514
"ENSXMAG00000013716",745.452841691463,481.603961400067,263.848880291397,217.75508110867
"ENSXMAG00000013720",658.766224299628,471.541420339256,187.224803960372,284.316616378884
"ENSXMAG00000013724",534.690404054014,399.932704778603,134.757699275411,265.175005503192
"ENSXMAG00000013751",578.820569449153,374.434258946976,204.386310502176,170.0479484448
"ENSXMAG00000013801",754.630667468715,490.374646698199,264.256020770516,226.118625927682
"ENSXMAG00000013864",610.207830852245,432.405038695058,177.802792157187,254.602246537871
"ENSXMAG00000013877",705.232308653859,447.44190426767,257.790404386189,189.65149988148
"ENSXMAG00000013898",755.133220583289,517.421977791142,237.711242792147,279.710734998995
"ENSXMAG00000013910",828.891515239659,149.868546825097,679.022968414561,-529.154421589464
"ENSXMAG00000013950",858.900033894472,563.217471592353,295.682562302119,267.534909290234
"ENSXMAG00000013969",713.4927668691,438.837322737021,274.655444132079,164.181878604941
"ENSXMAG00000014008",566.71194327263,118.196469723375,448.515473549255,-330.31900382588
"ENSXMAG00000014040",732.775315464484,468.681582131785,264.093733332699,204.587848799086
"ENSXMAG00000014093",634.673959755269,467.086933507299,167.58702624797,299.499907259329
"ENSXMAG00000014102",742.504482294088,413.892989831778,328.61149246231,85.2814973694676
"ENSXMAG00000014123",532.894842198042,168.07011897456,364.824723223482,-196.754604248922
"ENSXMAG00000014166",717.212745377079,486.732232191694,230.480513185386,256.251719006308
"ENSXMAG00000014198",643.743340582068,475.545441106324,168.197899475744,307.34754163058
"ENSXMAG00000014223",555.488821859079,89.9845491505866,465.504272708492,-375.519723557905
"ENSXMAG00000014235",669.573975619815,97.5658476824224,572.008127937393,-474.442280254971
"ENSXMAG00000014261",800.626085072486,525.47434376605,275.151741306437,250.322602459613
"ENSXMAG00000014270",562.617945464852,437.859939120034,124.758006344819,313.101932775215
"ENSXMAG00000014333",524.071953696448,384.815698742956,139.256254953492,245.559443789464
"ENSXMAG00000014350",708.822267032525,561.491464354714,147.330802677811,414.160661676903
"ENSXMAG00000014380",565.686377456867,415.686299981164,150.000077475703,265.686222505461
"ENSXMAG00000014384",617.344204168643,417.839905353066,199.504298815577,218.335606537489
"ENSXMAG00000014401",548.760371021864,350.555617514676,198.204753507188,152.350864007488
"ENSXMAG00000014407",642.353640446956,430.057967702563,212.295672744392,217.762294958171
"ENSXMAG00000014434",775.384958148398,542.884497878231,232.500460270168,310.384037608063
"ENSXMAG00000014450",635.559472730434,129.533081067778,506.026391662656,-376.493310594877
"ENSXMAG00000014465",581.784339512432,421.013153630934,160.771185881498,260.241967749436
"ENSXMAG00000014478",552.071267522694,421.912373410696,130.158894111998,291.753479298698
"ENSXMAG00000014595",701.829409496981,86.8454643813757,614.983945115605,-528.138480734229
"ENSXMAG00000014647",688.00039424093,445.777471052895,242.222923188035,203.55454786486
"ENSXMAG00000014673",834.615042400638,136.386773015076,698.228269385562,-561.841496370486
"ENSXMAG00000014681",550.659398714746,351.922709795483,198.736688919263,153.186020876221
"ENSXMAG00000014684",524.181196135757,366.314668425632,157.866527710126,208.448140715506
"ENSXMAG00000014734",559.573549244569,410.650158166721,148.923391077849,261.726767088872
"ENSXMAG00000014771",556.338552918726,143.401744961051,412.936807957675,-269.535062996625
"ENSXMAG00000014795",598.746775183259,358.749096773834,239.997678409425,118.751418364409
"ENSXMAG00000014823",605.089573315513,416.051891189448,189.037682126065,227.014209063383
"ENSXMAG00000014830",583.94489949032,358.284691664681,225.66020782564,132.624483839041
"ENSXMAG00000014856",520.995722482097,57.9963572555993,462.999365226498,-405.003007970899
"ENSXMAG00000014895",562.72753007835,396.352519301507,166.375010776843,229.977508524664
"ENSXMAG00000014907",632.253602598937,412.399406322743,219.854196276194,192.545210046549
"ENSXMAG00000014908",628.66008766906,199.196551171156,429.463536497904,-230.266985326748
"ENSXMAG00000014912",721.037067708706,137.542177205477,583.494890503229,-445.952713297752
"ENSXMAG00000014918",590.426618998665,419.27630542309,171.150313575576,248.125991847514
"ENSXMAG00000014952",539.169820421845,101.785797115651,437.384023306194,-335.598226190544
"ENSXMAG00000014982",720.407503745478,489.880075908421,230.527427837057,259.352648071364
"ENSXMAG00000014999",730.983842931472,490.322143136032,240.66169979544,249.660443340592
"ENSXMAG00000015054",649.451075761738,378.504317880734,270.946757881004,107.557559999729
"ENSXMAG00000015057",768.477841184042,573.16849009111,195.309351092931,377.859138998179
"ENSXMAG00000015063",532.687599040762,177.567855650557,355.119743390205,-177.551887739648
"ENSXMAG00000015071",736.210836400812,495.67773115615,240.533105244662,255.144625911487
"ENSXMAG00000015078",640.172353870013,491.472055087939,148.700298782074,342.771756305865
"ENSXMAG00000015100",726.781807630575,473.918528681541,252.863278949034,221.055249732507
"ENSXMAG00000015116",658.850131863593,102.85443086761,555.995700995984,-453.141270128374
"ENSXMAG00000015220",602.575154144911,398.525933336129,204.049220808782,194.476712527346
"ENSXMAG00000015221",618.768360201217,110.136114972914,508.632245228304,-398.49613025539
"ENSXMAG00000015226",772.825122841439,529.297934378134,243.527188463304,285.77074591483
"ENSXMAG00000015250",657.719210439891,392.678942014676,265.040268425215,127.638673589461
"ENSXMAG00000015267",636.148737970955,467.91903044337,168.229707527585,299.689322915785
"ENSXMAG00000015277",536.912297516732,392.179645028412,144.73265248832,247.446992540093
"ENSXMAG00000015310",634.034061460023,493.840911926966,140.193149533056,353.64776239391
"ENSXMAG00000015341",605.310081267967,467.757538188958,137.552543079009,330.20499510995
"ENSXMAG00000015466",576.60903920107,139.909977052878,436.699062148192,-296.789085095314
"ENSXMAG00000015503",730.172871847575,500.970345627137,229.202526220438,271.767819406698
"ENSXMAG00000015523",553.997642821419,73.745892850493,480.251749970926,-406.505857120433
"ENSXMAG00000015532",635.813969173385,141.093461318837,494.720507854547,-353.62704653571
"ENSXMAG00000015569",789.873804448168,590.653552702206,199.220251745961,391.433300956245
"ENSXMAG00000015609",771.671705914654,530.893171364817,240.778534549837,290.114636814981
"ENSXMAG00000015614",554.103170022502,400.713239717059,153.389930305443,247.323309411616
"ENSXMAG00000015633",717.73207446654,409.213515979397,308.518558487143,100.694957492254
"ENSXMAG00000015671",625.585615128282,381.810407746769,243.775207381513,138.035200365256
"ENSXMAG00000015683",839.942855314481,129.128416126969,710.814439187511,-581.686023060542
"ENSXMAG00000015699",723.705321348562,142.769305219785,580.936016128777,-438.166710908992
"ENSXMAG00000015718",778.309661078186,443.681248158523,334.628412919664,109.052835238859
"ENSXMAG00000015770",615.986461614782,380.406102828793,235.580358785989,144.825744042805
"ENSXMAG00000015799",665.785330193053,93.5744745188443,572.210855674209,-478.636381155365
"ENSXMAG00000015826",520.92629364525,399.703755501226,121.222538144023,278.481217357203
"ENSXMAG00000015843",587.249057882979,130.630667502214,456.618390380765,-325.987722878552
"ENSXMAG00000015847",566.708392886264,378.239075996418,188.469316889846,189.769759106572
"ENSXMAG00000015856",801.321642449591,525.027444292465,276.294198157126,248.73324613534
"ENSXMAG00000015899",675.433434948207,530.883619860247,144.54981508796,386.333804772287
"ENSXMAG00000015901",785.625826706548,562.790873228543,222.834953478004,339.955919750539
"ENSXMAG00000015911",623.919680741828,372.543062525623,251.376618216205,121.166444309417
"ENSXMAG00000015917",897.759481538033,604.153643537116,293.605838000917,310.547805536199
"ENSXMAG00000015927",564.641592178967,274.720864014497,289.92072816447,-15.1998641499723
"ENSXMAG00000015967",553.235826223438,413.765003828399,139.470822395039,274.294181433359
"ENSXMAG00000015976",546.367534182634,436.87612094023,109.491413242404,327.384707697826
"ENSXMAG00000015993",537.782393973591,181.771578659857,356.010815313734,-174.239236653877
"ENSXMAG00000016012",764.162511126969,146.296279303585,617.866231823385,-471.5699525198
"ENSXMAG00000016038",562.937670886258,405.928256742457,157.0094141438,248.918842598657
"ENSXMAG00000016041",543.788244217548,430.419970900765,113.368273316783,317.051697583982
"ENSXMAG00000016105",678.717247801753,143.488980165095,535.228267636658,-391.739287471564
"ENSXMAG00000016119",694.046701169813,466.511363579631,227.535337590182,238.976025989449
"ENSXMAG00000016153",618.240994781581,140.018466613559,478.222528168023,-338.204061554464
"ENSXMAG00000016167",749.994784253234,552.169219372544,197.825564880691,354.343654491853
"ENSXMAG00000016170",689.996847503474,116.922719919151,573.074127584323,-456.151407665172
"ENSXMAG00000016192",708.429074302544,154.593908609965,553.835165692578,-399.241257082613
"ENSXMAG00000016196",645.691969268386,382.52844104372,263.163528224666,119.364912819054
"ENSXMAG00000016325",609.064456413756,164.887751866609,444.176704547147,-279.288952680538
"ENSXMAG00000016377",562.671586934002,123.40467173975,439.266915194252,-315.862243454502
"ENSXMAG00000016422",587.258896566417,391.850379262942,195.408517303475,196.441861959467
"ENSXMAG00000016448",610.509784294026,321.22140215069,289.288382143335,31.933020007355
"ENSXMAG00000016509",656.519395142557,440.131037305482,216.388357837075,223.742679468408
"ENSXMAG00000016530",525.910534727623,424.05606166844,101.854473059183,322.201588609257
"ENSXMAG00000016541",665.947899377822,439.302845060853,226.645054316969,212.657790743884
"ENSXMAG00000016543",612.685498174555,391.374541462642,221.310956711913,170.063584750729
"ENSXMAG00000016576",544.515303586877,366.923729069383,177.591574517494,189.332154551889
"ENSXMAG00000016608",667.67862458992,508.007577937946,159.671046651973,348.336531285973
"ENSXMAG00000016744",740.189154022636,484.166336083503,256.022817939133,228.14351814437
"ENSXMAG00000016756",797.555862098049,525.867585343044,271.688276755005,254.179308588039
"ENSXMAG00000016769",646.738395310856,481.513879051901,165.224516258955,316.289362792946
"ENSXMAG00000016776",778.710024135264,494.94447599205,283.765548143214,211.178927848836
"ENSXMAG00000016834",683.550766133083,438.401374287659,245.149391845424,193.251982442235
"ENSXMAG00000016866",523.594896098324,159.176504699296,364.418391399028,-205.241886699732
"ENSXMAG00000016892",701.855518108866,122.265792547902,579.589725560965,-457.323933013063
"ENSXMAG00000016908",552.677731078019,414.364506384648,138.313224693371,276.051281691277
"ENSXMAG00000016932",598.083150840743,470.207734476817,127.875416363926,342.332318112891
"ENSXMAG00000016982",763.139084750682,467.813149907804,295.325934842878,172.487215064926
"ENSXMAG00000017005",864.225652755036,545.409340757051,318.816311997985,226.593028759066
"ENSXMAG00000017035",529.622097791861,355.384391615531,174.23770617633,181.146685439201
"ENSXMAG00000017086",524.770503128545,394.302286211407,130.468216917139,263.834069294268
"ENSXMAG00000017093",649.638130918425,441.009073434514,208.629057483911,232.380015950603
"ENSXMAG00000017134",717.146803803398,474.196768371938,242.950035431459,231.246732940479
"ENSXMAG00000017136",638.522666670616,163.026195604025,475.496471066591,-312.470275462566
"ENSXMAG00000017141",630.100077590451,482.867527841372,147.232549749079,335.634978092292
"ENSXMAG00000017160",681.544227841812,459.292271496316,222.251956345496,237.040315150821
"ENSXMAG00000017182",712.791401405159,459.734598672041,253.056802733118,206.677795938923
"ENSXMAG00000017217",757.673367220573,513.505484086305,244.167883134268,269.337600952037
"ENSXMAG00000017219",703.479257247615,400.804298123623,302.674959123992,98.1293389996315
"ENSXMAG00000017268",696.739344041681,525.129983239673,171.609360802008,353.520622437665
"ENSXMAG00000017304",549.676601878818,133.516282038961,416.160319839857,-282.644037800896
"ENSXMAG00000017373",589.398769507667,20.7313979453592,568.667371562308,-547.935973616949
"ENSXMAG00000017413",536.650171273453,384.66007936328,151.990091910173,232.669987453107
"ENSXMAG00000017420",614.691482046903,102.007329645652,512.68415240125,-410.676822755598
"ENSXMAG00000017486",537.399669057783,161.775773571669,375.623895486114,-213.848121914445
"ENSXMAG00000017498",728.664530440852,140.096117268993,588.568413171859,-448.472295902866
"ENSXMAG00000017524",917.130422640841,611.516649325123,305.613773315717,305.902876009406
"ENSXMAG00000017530",556.180619546348,337.483803448227,218.696816098121,118.786987350106
"ENSXMAG00000017552",628.321990757126,417.821106052775,210.500884704351,207.320221348424
"ENSXMAG00000017553",584.803205385655,383.929695922885,200.87350946277,183.056186460115
"ENSXMAG00000017556",593.13832084577,132.805456251418,460.332864594352,-327.527408342935
"ENSXMAG00000017564",680.166524234792,434.773402509696,245.393121725096,189.380280784599
"ENSXMAG00000017565",739.068190568212,425.233183534662,313.83500703355,111.398176501112
"ENSXMAG00000017606",655.482033818669,415.121491344775,240.360542473895,174.76094887088
"ENSXMAG00000017626",552.40321597667,404.359723443796,148.043492532875,256.316230910921
"ENSXMAG00000017685",652.267498366737,481.581800367893,170.685697998844,310.896102369049
"ENSXMAG00000017694",584.96927891103,426.93448891284,158.03478999819,268.899698914649
"ENSXMAG00000017700",678.204277174646,527.658645694432,150.545631480214,377.113014214219
"ENSXMAG00000017748",582.001549199128,128.430533002041,453.571016197087,-325.140483195046
"ENSXMAG00000017782",650.604031874508,499.088620875864,151.515410998645,347.573209877219
"ENSXMAG00000017791",746.699168816822,141.23931114126,605.459857675562,-464.220546534302
"ENSXMAG00000017801",714.216736474982,572.219536432764,141.997200042218,430.222336390547
"ENSXMAG00000017874",716.006571119879,91.0189850672303,624.987586052649,-533.968600985418
"ENSXMAG00000017880",687.509353186558,547.105702457721,140.403650728837,406.702051728884
"ENSXMAG00000017924",655.530064327152,438.558282062829,216.971782264323,221.586499798506
"ENSXMAG00000017925",737.594591693473,455.411701836833,282.18288985664,173.228811980193
"ENSXMAG00000017929",738.814801214247,507.462911366629,231.351889847618,276.111021519011
"ENSXMAG00000017954",752.295359760865,128.989739530838,623.305620230026,-494.315880699188
"ENSXMAG00000017977",711.774074722743,465.894349598984,245.87972512376,220.014624475224
"ENSXMAG00000017985",638.517436631172,431.231759385514,207.285677245658,223.946082139856
"ENSXMAG00000018019",660.333759319762,532.557468106782,127.776291212981,404.781176893801
"ENSXMAG00000018028",762.306839537006,456.168456125606,306.138383411401,150.030072714205
"ENSXMAG00000018053",537.890500716342,101.785561787959,436.104938928383,-334.319377140424
"ENSXMAG00000018055",632.601062255282,429.819348755552,202.78171349973,227.037635255823
"ENSXMAG00000018069",616.823650323335,470.711204227623,146.112446095712,324.598758131911
"ENSXMAG00000018078",620.288768394677,426.015341016637,194.273427378039,231.741913638598
"ENSXMAG00000018091",604.324727758402,361.004055819329,243.320671939073,117.683383880256
"ENSXMAG00000018120",774.07635635826,124.637419867962,649.438936490298,-524.801516622336
"ENSXMAG00000018122",555.300353857948,412.119824358202,143.180529499746,268.939294858456
"ENSXMAG00000018140",698.358532026696,117.338053261601,581.020478765095,-463.682425503495
"ENSXMAG00000018168",575.332345382932,167.707354628776,407.624990754156,-239.917636125379
"ENSXMAG00000018189",691.578392581556,425.688673135507,265.889719446049,159.798953689458
"ENSXMAG00000018202",600.154429465394,97.0315770342807,503.122852431113,-406.091275396832
"ENSXMAG00000018207",652.911895484987,350.095736271808,302.81615921318,47.2795770586278
"ENSXMAG00000018209",577.393424900588,434.828706934337,142.564717966251,292.263988968087
"ENSXMAG00000018249",589.429305780224,433.36276094092,156.066544839304,277.296216101617
"ENSXMAG00000018256",790.125110078629,538.838588443504,251.286521635125,287.552066808378
"ENSXMAG00000018268",692.59451391721,465.766017754357,226.828496162853,238.937521591503
"ENSXMAG00000018287",777.780792042881,117.274029403144,660.506762639737,-543.232733236593
"ENSXMAG00000018290",691.593922143109,403.465935470057,288.127986673052,115.337948797006
"ENSXMAG00000018365",695.898636821881,501.333647873957,194.564988947925,306.768658926032
"ENSXMAG00000018404",683.073432252928,504.738647967438,178.33478428549,326.403863681948
"ENSXMAG00000018405",772.058299662833,542.402910127954,229.655389534879,312.747520593076
"ENSXMAG00000018469",897.52311215688,639.622791327127,257.900320829753,381.722470497374
"ENSXMAG00000018477",738.734378267187,530.253782555631,208.480595711556,321.773186844075
"ENSXMAG00000018535",712.635165354226,402.287176493702,310.347988860524,91.9391876331775
"ENSXMAG00000018537",618.941887207058,368.510755117935,250.431132089123,118.079623028813
"ENSXMAG00000018548",682.326995797235,467.22139993386,215.105595863375,252.115804070486
"ENSXMAG00000018574",624.174446072521,415.767820372367,208.406625700154,207.361194672212
"ENSXMAG00000018576",544.075926721583,30.707280424647,513.368646296936,-482.661365872289
"ENSXMAG00000018581",680.899200287741,146.669218348868,534.229981938873,-387.560763590005
"ENSXMAG00000018584",597.902028659863,171.900818427151,426.001210232712,-254.100391805561
"ENSXMAG00000018586",565.07386184122,436.816246767569,128.257615073651,308.558631693918
"ENSXMAG00000018600",742.345527714344,518.635745567929,223.709782146415,294.925963421513
"ENSXMAG00000018630",653.027674451637,91.8880108674813,561.139663584156,-469.251652716675
"ENSXMAG00000018656",577.910861836142,392.448539688292,185.462322147851,206.986217540441
"ENSXMAG00000018690",623.876213966195,432.212480944252,191.663733021943,240.548747922309
"ENSXMAG00000018727",674.685101003575,464.290344336075,210.3947566675,253.895587668575
"ENSXMAG00000018730",540.426054759421,341.575013072278,198.851041687143,142.723971385135
"ENSXMAG00000018764",695.47572221669,376.578557349476,318.897164867214,57.6813924822615
"ENSXMAG00000018774",710.330424191116,519.923106335662,190.407317855453,329.515788480209
"ENSXMAG00000018793",593.689190817903,304.859259385604,288.829931432298,16.0293279533061
"ENSXMAG00000018802",655.592629425045,474.627330936799,180.965298488245,293.662032448554
"ENSXMAG00000018875",564.106204848462,132.100946796986,432.005258051475,-299.904311254489
"ENSXMAG00000018876",589.605420676572,370.114456323539,219.490964353033,150.623491970505
"ENSXMAG00000018898",631.09125983355,488.381958849954,142.709300983597,345.672657866357
"ENSXMAG00000018903",575.892872493293,420.49719613606,155.395676357233,265.101519778827
"ENSXMAG00000018906",527.714079233794,192.410505801185,335.303573432609,-142.893067631425
"ENSXMAG00000018919",530.31186842662,380.414815545901,149.897052880718,230.517762665183
"ENSXMAG00000018975",601.581821021365,377.918412909228,223.663408112138,154.25500479709
